"Graduation and Completion"
2/25/2023

Year,Indicator,Description,Diplomas,GEDs,"Certificates of Completion","Still Enrolled","Graduation Completion Index"
2022,"Prince William County Public Schools","Potomac High","Graduation and Completion ","Class of 2022",451,1,0,14,89.3
2022,"Prince William County Public Schools","Unity Reed High","Graduation and Completion ","Class of 2022",532,0,0,33,84.6
2022,"Prince William County Public Schools","Woodbridge High","Graduation and Completion ","Class of 2022",689,5,0,11,91.9
2022,"Pulaski County Public Schools","Pulaski County Senior High","Graduation and Completion ","Class of 2022",312,2,4,2,93.7
2022,"Radford City Public Schools","Radford High","Graduation and Completion ","Class of 2022",261,0,0,3,96.4
2022,"Rappahannock County Public Schools","Rappahannock County High","Graduation and Completion ","Class of 2022",66,4,0,4,97
2022,"Richmond City Public Schools","Armstrong High ","Graduation and Completion ","Class of 2022",139,0,0,20,75.7
2022,"Richmond City Public Schools","Franklin Military Academy","Graduation and Completion ","Class of 2022",38,0,0,0,100
2022,"Richmond City Public Schools","George Wythe High","Graduation and Completion ","Class of 2022",164,0,0,20,54.8
2022,"Richmond City Public Schools","Huguenot High","Graduation and Completion ","Class of 2022",255,0,1,13,80.6
2022,"Richmond City Public Schools","John Marshall High","Graduation and Completion ","Class of 2022",113,0,0,6,91.6
2022,"Richmond City Public Schools","Open High","Graduation and Completion ","Class of 2022",45,0,0,0,100
2022,"Richmond City Public Schools","Richmond Alternative","Graduation and Completion ","Class of 2022",24,10,0,8,33.1
2022,"Richmond City Public Schools","Richmond Career Education and Employment Charter School","Graduation and Completion ","Class of 2022",<,<,<,<,100
2022,"Richmond City Public Schools","Richmond Community High","Graduation and Completion ","Class of 2022",47,0,0,0,100
2022,"Richmond City Public Schools","Thomas Jefferson High","Graduation and Completion ","Class of 2022",212,0,0,11,91.2
2022,"Richmond County Public Schools","Rappahannock High","Graduation and Completion ","Class of 2022",100,1,0,0,96.9
2022,"Roanoke City Public Schools","Patrick Henry High","Graduation and Completion ","Class of 2022",494,0,0,8,91.3
2022,"Roanoke City Public Schools","William Fleming High","Graduation and Completion ","Class of 2022",387,0,0,7,83.4
2022,"Roanoke County Public Schools","Cave Spring High","Graduation and Completion ","Class of 2022",223,4,0,1,96.5
2022,"Roanoke County Public Schools","Glenvar High","Graduation and Completion ","Class of 2022",139,1,0,0,93.2
2022,"Roanoke County Public Schools","Hidden Valley High","Graduation and Completion ","Class of 2022",198,0,0,1,97.4
2022,"Roanoke County Public Schools","Northside High","Graduation and Completion ","Class of 2022",192,3,0,2,94.1
2022,"Roanoke County Public Schools","William Byrd High","Graduation and Completion ","Class of 2022",264,2,0,4,94.8
2022,"Rockbridge County Public Schools","Rockbridge County High","Graduation and Completion ","Class of 2022",224,0,0,4,85.6
2022,"Rockingham County Public Schools","Broadway High","Graduation and Completion ","Class of 2022",249,3,0,3,96
2022,"Rockingham County Public Schools","East Rockingham High","Graduation and Completion ","Class of 2022",166,2,0,2,94.9
2022,"Rockingham County Public Schools","Spotswood High","Graduation and Completion ","Class of 2022",234,0,0,2,93.8
2022,"Rockingham County Public Schools","Turner Ashby High","Graduation and Completion ","Class of 2022",244,0,0,5,94.5
2022,"Russell County Public Schools","Castlewood High","Graduation and Completion ","Class of 2022",57,0,0,2,92.7
2022,"Russell County Public Schools","Honaker High","Graduation and Completion ","Class of 2022",79,0,0,1,90.6
2022,"Russell County Public Schools","Lebanon High","Graduation and Completion ","Class of 2022",86,6,1,2,89.5
2022,"Salem City Public Schools","Salem High","Graduation and Completion ","Class of 2022",298,1,0,3,94.9
