"Chronic Absenteeism"
2/25/2023

Year,Indicator,Description,"Number of Students Missing 10% or More of the Days Enrolled","Number of Students Enrolled for Half the Year or More","Chronic Absenteeism Rate"
2022,"Accomack County Public Schools","Accawmacke Elementary","Chronic Absenteeism","2021 - 2022",64,375,17.07
2022,"Accomack County Public Schools","Arcadia High","Chronic Absenteeism","2021 - 2022",159,677,23.49
2022,"Accomack County Public Schools","Arcadia Middle ","Chronic Absenteeism","2021 - 2022",71,546,13
2022,"Accomack County Public Schools","Chincoteague Elementary","Chronic Absenteeism","2021 - 2022",26,213,12.21
2022,"Accomack County Public Schools","Chincoteague High","Chronic Absenteeism","2021 - 2022",33,266,12.41
2022,"Accomack County Public Schools","Kegotank Elementary","Chronic Absenteeism","2021 - 2022",74,442,16.74
2022,"Accomack County Public Schools","Metompkin Elementary","Chronic Absenteeism","2021 - 2022",67,534,12.55
2022,"Accomack County Public Schools","Nandua High","Chronic Absenteeism","2021 - 2022",139,644,21.58
2022,"Accomack County Public Schools","Nandua Middle","Chronic Absenteeism","2021 - 2022",80,445,17.98
2022,"Accomack County Public Schools","Pungoteague Elementary","Chronic Absenteeism","2021 - 2022",64,400,16
2022,"Accomack County Public Schools","Tangier Combined","Chronic Absenteeism","2021 - 2022",10,42,23.81
2022,"Albemarle County Public Schools","Agnor-Hurt Elementary","Chronic Absenteeism","2021 - 2022",92,429,21.45
2022,"Albemarle County Public Schools","Albemarle High","Chronic Absenteeism","2021 - 2022",372,1913,19.45
2022,"Albemarle County Public Schools","Baker-Butler Elem","Chronic Absenteeism","2021 - 2022",64,673,9.51
2022,"Albemarle County Public Schools","Broadus Wood Elementary","Chronic Absenteeism","2021 - 2022",36,256,14.06
2022,"Albemarle County Public Schools","Brownsville Elementary","Chronic Absenteeism","2021 - 2022",48,754,6.37
